airport_name,iata_code,country_code,city,airport_type,latitude,longitude
Piešťany Airport,PZY,SK,Piešťany,medium_airport,48.62519836425781,17.828399658203125
Sliač Airport,SLD,SK,Sliač,medium_airport,48.63779830932617,19.13409996032715
Poprad-Tatry Airport,TAT,SK,Poprad,medium_airport,49.070994,20.241394
Žilina-Dolný Hričov Airport,ILZ,SK,Dolný Hričov,medium_airport,49.233292,18.613386
JAGS McCartney International Airport,GDT,TC,Cockburn Town,medium_airport,21.4445,-71.142303
North Caicos Airport,NCA,TC,North Caicos,medium_airport,21.916094,-71.942954
Providenciales International Airport,PLS,TC,Providenciales,large_airport,21.773697,-72.268321
South Caicos Airport,XSC,TC,South Caicos,medium_airport,21.515699,-71.528503
Maria Montez International Airport,BRX,DO,Barahona,medium_airport,18.25149917602539,-71.12039947509766
Cabo Rojo Airport,CBJ,DO,Cabo Rojo,medium_airport,17.929000854492188,-71.6447982788086
Samaná El Catey International Airport,AZS,DO,Samana,medium_airport,19.269259,-69.737405
La Isabela International Airport,JBQ,DO,La Isabela,medium_airport,18.572500228881836,-69.98560333251953
Casa De Campo International Airport,LRM,DO,La Romana,large_airport,18.452222,-68.911111
Punta Cana International Airport,PUJ,DO,Punta Cana,large_airport,18.567093,-68.364558
Gregorio Luperon International Airport,POP,DO,Puerto Plata,medium_airport,19.7579,-70.57
Las Américas International Airport,SDQ,DO,Santo Domingo,large_airport,18.42970085144,-69.668899536133
Cibao International Airport,STI,DO,Santiago,large_airport,19.40406,-70.604431
Coban Airport,CBV,GT,Coban,medium_airport,15.469,-90.4067
La Aurora International Airport,GUA,GT,Guatemala City,large_airport,14.582896,-90.527515
Puerto Barrios Airport,PBR,GT,Puerto Barrios,medium_airport,15.7309,-88.583801
Rubelsanto Airport,RUV,GT,Rubelsanto,medium_airport,15.992,-90.445297
Retalhuleu Airport,RER,GT,Retalhuleu,medium_airport,14.521431,-91.697001
San José Airport,GSJ,GT,Puerto San José,medium_airport,13.9362,-90.8358
Mundo Maya International Airport,FRS,GT,San Benito,medium_airport,16.913707,-89.866143
Golosón International Airport,LCE,HN,La Ceiba,medium_airport,15.7425,-86.852997
Ramón Villeda Morales International Airport,SAP,HN,San Pedro Sula,large_airport,15.4526,-87.923599
La Laguna Airport,GJA,HN,Guanaja,medium_airport,16.4454,-85.906601
Juan Manuel Gálvez International Airport,RTB,HN,Coxen Hole,large_airport,16.316799,-86.523003
Palmerola International Airport,XPL,HN,Palmerola,large_airport,14.3824,-87.621201
Tela Airport,TEA,HN,Tela,medium_airport,15.7759,-87.4758
Toncontín Airport,TGU,HN,Tegucigalpa,medium_airport,14.0609,-87.217201
Trujillo Airport,TJI,HN,Trujillo,medium_airport,15.926599,-85.938573
Ian Fleming International Airport,OCJ,JM,Boscobel,medium_airport,18.404079,-76.969754
Norman Manley International Airport,KIN,JM,Kingston,large_airport,17.935699462890625,-76.7874984741211
Sangster International Airport,MBJ,JM,Montego Bay,large_airport,18.50342,-77.91323
Ken Jones Airport,POT,JM,Ken Jones,medium_airport,18.1987991333,-76.53450012210001
Tinson Pen Airport,KTP,JM,Tinson Pen,medium_airport,17.98859977722168,-76.82379913330078
General Juan N. Álvarez International Airport,ACA,MX,Acapulco,large_airport,16.757126,-99.753113
Del Norte International Airport,NTR,MX,Monterrey,medium_airport,25.865601,-100.237
Aguascalientes International Airport,AGU,MX,Aguascalientes,large_airport,21.699589,-102.318372
Bahías de Huatulco International Airport,HUX,MX,Huatulco,large_airport,15.775437,-96.260456
General Mariano Matamoros International Airport,CVJ,MX,Temixco,medium_airport,18.833922,-99.261818
Ciudad Acuña International Airport,ACN,MX,Ciudad Acuña,medium_airport,29.333662,-101.100555
Ciudad del Carmen International Airport,CME,MX,Ciudad del Carmen,medium_airport,18.651516,-91.799355
Bachigualato Federal International Airport,CUL,MX,Culiacán,large_airport,24.76504,-107.475228
Chetumal International Airport,CTM,MX,Chetumal,medium_airport,18.504985,-88.328018
Ciudad Obregón International Airport,CEN,MX,Ciudad Obregón,medium_airport,27.39259910583496,-109.83300018310548
Ingeniero Alberto Acuña Ongay International Airport,CPE,MX,Campeche,medium_airport,19.815969,-90.500125
Abraham González International Airport,CJS,MX,Ciudad Juárez,large_airport,31.636673,-106.428533
General Roberto Fierro Villalobos International Airport,CUU,MX,Chihuahua,large_airport,28.702649,-105.963764
General Pedro Jose Mendez International Airport,CVM,MX,Ciudad Victoria,medium_airport,23.7033,-98.956497
Captain Rogelio Castillo National Airport,CYW,MX,Celaya,medium_airport,20.545998,-100.886539
Cozumel International Airport,CZM,MX,Cozumel,large_airport,20.514922,-86.928538
General Guadalupe Victoria International Airport,DGO,MX,Durango,medium_airport,24.125468,-104.527938
Amado Nervo National Airport,TPQ,MX,Tepic,medium_airport,21.419833,-104.842472
Ensenada International Airport / El Ciprés Air Base,ESE,MX,Ensenada,medium_airport,31.794516,-116.602384
Guadalajara International Airport,GDL,MX,Guadalajara,large_airport,20.523342,-103.310108
General José María Yáñez International Airport,GYM,MX,Guaymas,medium_airport,27.9689998626709,-110.9250030517578
General Ignacio L. Pesqueira International Airport,HMO,MX,Hermosillo,large_airport,29.092811,-111.053015
Licenciado Miguel de la Madrid International Airport,CLQ,MX,Colima,medium_airport,19.277,-103.577002
Plan de Guadalupe International Airport,SLW,MX,Saltillo,medium_airport,25.53786,-100.928346
General Antonio Cárdenas Rodríguez National Airport / Ixtepec Air Base,IZT,MX,Ixtepec,medium_airport,16.445961,-95.093708
El Lencero Airport,JAL,MX,Emiliano Zapata,medium_airport,19.475107,-96.797008
Lázaro Cárdenas Airport,LZC,MX,Lázaro Cárdenas,medium_airport,18.001672,-102.220316
Valle del Fuerte International Airport,LMM,MX,Los Mochis,medium_airport,25.685503,-109.081159
Guanajuato International Airport,BJX,MX,Silao,large_airport,20.992695,-101.480284
Manuel Márquez de León International Airport,LAP,MX,La Paz,medium_airport,24.072331,-110.362662
Loreto International Airport,LTO,MX,Loreto,large_airport,25.989549,-111.348408
General Servando Canales International Airport,MAM,MX,Matamoros,medium_airport,25.7698993683,-97.5252990723
Manuel Crescencio Rejón International Airport,MID,MX,Mérida,large_airport,20.930485,-89.645462
General Rodolfo Sánchez Taboada International Airport,MXL,MX,Mexicali,medium_airport,32.630629,-115.242805
General Francisco J. Mujica International Airport,MLM,MX,Morelia,large_airport,19.849899,-101.025002
Minatitlán/Coatzacoalcos International Airport,MTT,MX,Cosoleacaque,medium_airport,18.103399,-94.580704
Monclova International Airport,LOV,MX,Monclova,medium_airport,26.9557,-101.470001
Mexico City Benito Juárez International Airport,MEX,MX,Mexico City,large_airport,19.435822,-99.07033
Monterrey International Airport,MTY,MX,Monterrey,large_airport,25.778521,-100.106989
General Rafael Buelna International Airport,MZT,MX,Mazatlàn,large_airport,23.162823,-106.264517
Nogales International Airport,NOG,MX,Nogales,medium_airport,31.225756,-110.976934
Quetzalcóatl International Airport,NLD,MX,Nuevo Laredo,medium_airport,27.443899,-99.570503
Xoxocotlán International Airport,OAX,MX,Oaxaca,large_airport,16.998773,-96.726092
El Tajín National Airport,PAZ,MX,Poza Rica,medium_airport,20.6026992798,-97.4608001709
Hermanos Serdán International Airport,PBC,MX,Puebla,large_airport,19.158465,-98.371582
Piedras Negras International Airport,PDS,MX,Piedras Negras,medium_airport,28.627873,-100.53524
Uruapan - Licenciado y General Ignacio Lopez Rayon International Airport,UPN,MX,Uruapan,medium_airport,19.3967,-102.039001
Puerto Vallarta International Airport,PVR,MX,Puerto Vallarta,large_airport,20.679913,-105.254391
Puerto Escondido International Airport,PXM,MX,Puerto Escondido,medium_airport,15.876808,-97.0891
Querétaro Intercontinental Airport,QRO,MX,Querétaro,large_airport,20.618779,-100.186449
General Lucio Blanco International Airport,REX,MX,Reynosa,medium_airport,26.0089,-98.2285
Los Cabos International Airport,SJD,MX,San José del Cabo,large_airport,23.151919,-109.720731
Cabo San Lucas International Airport,CSW,MX,Cabo San Lucas,medium_airport,22.949072,-109.939479
Felipe Ángeles International Airport,NLU,MX,Mexico City,large_airport,19.743824,-99.01507
Ponciano Arriaga International Airport,SLP,MX,San Luis Potosí,medium_airport,22.262026,-100.935692
Francisco Sarabia Tinoco International Airport,TRC,MX,Torreón,medium_airport,25.562265,-103.404608
Angel Albino Corzo International Airport,TGZ,MX,Tuxtla Gutiérrez,medium_airport,16.561611,-93.025731
General Abelardo L. Rodriguez International Airport,TIJ,MX,Tijuana,large_airport,32.541043,-116.969976
Felipe Carrillo Puerto International Airport Tulum,TQO,MX,Tulum,large_airport,20.172098,-87.660272
General Francisco Javier Mina International Airport,TAM,MX,Ciudad Madero,medium_airport,22.292622,-97.867058
Adolfo López Mateos International Airport,TLC,MX,Toluca,large_airport,19.3369,-99.56583
Tapachula International Airport,TAP,MX,Tapachula,medium_airport,14.794549,-92.369871
Cancún International Airport,CUN,MX,Cancún,large_airport,21.040817,-86.87347
Carlos Rovirosa Pérez International Airport,VSA,MX,Villahermosa,large_airport,17.994283,-92.818199
General Heriberto Jara International Airport,VER,MX,Veracruz,large_airport,19.139589,-96.188602
General Leobardo C. Ruiz International Airport,ZCL,MX,Zacatecas,medium_airport,22.894942,-102.687154
Ixtapa-Zihuatanejo International Airport,ZIH,MX,Ixtapa,large_airport,17.601771,-101.460629
Playa de Oro International Airport,ZLO,MX,Manzanillo,medium_airport,19.1448,-104.558998
Bluefields Airport,BEF,NI,Bluefields,medium_airport,11.991,-83.774101
Augusto C. Sandino (Managua) International Airport,MGA,NI,Managua,large_airport,12.1415,-86.168198
Puerto Cabezas Airport,PUZ,NI,Puerto Cabezas,medium_airport,14.047200202941896,-83.38670349121094
"Bocas del Toro ""Isla Colón"" International Airport",BOC,PA,Isla Colón,medium_airport,9.34085,-82.250801
Alonso Valderrama Airport,CTD,PA,Chitré,medium_airport,7.98784,-80.409837
Changuinola Captain Manuel Niño International Airport,CHX,PA,Changuinola,medium_airport,9.458962,-82.515062
Enrique Malek International Airport,DAV,PA,David,medium_airport,8.388983,-82.436425
Enrique Adolfo Jimenez Airport,ONX,PA,Colón,medium_airport,9.35664,-79.867401
Marcos A. Gelabert International Airport,PAC,PA,Albrook,medium_airport,8.97334,-79.555603
Ruben Cantu Airport,SYP,PA,Santiago,medium_airport,8.085599899291992,-80.94529724121094
Tocumen International Airport,PTY,PA,Tocumen,large_airport,9.07136,-79.383499
La Fortuna Arenal Airport,FON,CR,La Fortuna,medium_airport,10.469311,-84.579073
Buenos Aires Airport,BAI,CR,Punta Arenas,medium_airport,9.163949,-83.330171
Barra del Colorado Airport,BCL,CR,Pococi,medium_airport,10.7687,-83.585602
Coto 47 Airport,OTR,CR,Corredores,medium_airport,8.60156,-82.968754
Golfito Airport,GLF,CR,Golfito,medium_airport,8.65401,-83.182198
Guapiles Airport,GPL,CR,Pococi,medium_airport,10.2172002792,-83.79699707030001
Daniel Oduber Quirós International Airport,LIR,CR,Liberia,large_airport,10.5933,-85.544403
Los Chiles Airport,LSL,CR,Los Chiles,medium_airport,11.0353,-84.7061
Limón International Airport,LIO,CR,Limón,medium_airport,9.95796,-83.022003
Nosara Airport,NOB,CR,Nicoya,medium_airport,9.97649002075,-85.65299987790002
Juan Santamaría International Airport,SJO,CR,San José (Alajuela),large_airport,9.99386,-84.208801
Puerto Jimenez Airport,PJM,CR,Puerto Jimenez,medium_airport,8.533329963684082,-83.30000305175781
Palmar Sur Airport,PMZ,CR,Palmar Sur,medium_airport,8.95103,-83.468597
Tobías Bolaños International Airport,SYQ,CR,San Jose,medium_airport,9.95705,-84.139801
Quepos Managua Airport,XQP,CR,Quepos,medium_airport,9.44316,-84.129799
Upala Airport,UPL,CR,Upala,medium_airport,10.8922,-85.016197
El Salvador International Airport Saint Óscar Arnulfo Romero y Galdámez,SAL,SV,San Salvador (San Luis Talpa),large_airport,13.44447,-89.055784
Ilopango International Airport,ILS,SV,San Salvador,medium_airport,13.6995,-89.119904
Antoine-Simon International Airport,CYA,HT,Les Cayes,medium_airport,18.271099,-73.7883
Cap Haitien International Airport,CAP,HT,Cap Haitien,large_airport,19.725547,-72.20071
Jacmel Airport,JAK,HT,Jacmel,medium_airport,18.2411,-72.518501
Jérémie Airport,JEE,HT,Carrefour Sanon,medium_airport,18.663099,-74.170303
Toussaint Louverture International Airport,PAP,HT,Port-au-Prince,large_airport,18.580023,-72.292596
Port-de-Paix Airport,PAX,HT,Port-de-Paix,medium_airport,19.934045,-72.84801
Gustavo Rizo Airport,BCA,CU,Baracoa,medium_airport,20.365299224853516,-74.5062026977539
Carlos Manuel de Cespedes Airport,BYM,CU,Bayamo,medium_airport,20.3964,-76.621399
Máximo Gómez Airport,AVI,CU,Ciro Redondo,medium_airport,22.0271,-78.789597
Jardines Del Rey Airport,CCC,CU,Cayo Coco,medium_airport,22.4610004425,-78.32839965820001
Jaime Gonzalez Airport,CFG,CU,Cienfuegos,medium_airport,22.149999618530273,-80.41419982910156
Vilo Acuña International Airport,CYO,CU,Cayo Largo del Sur,medium_airport,21.6165008545,-81.5459976196
Ignacio Agramonte International Airport,CMW,CU,Camaguey,large_airport,21.419909,-77.848039
Antonio Maceo International Airport,SCU,CU,Santiago,large_airport,19.97474,-75.835504
Leeward Point Field,NBW,CU,Guantanamo Bay Naval Station,medium_airport,19.9065,-75.2071
Mariana Grajales Airport,GAO,CU,Guantánamo,medium_airport,20.0853,-75.158302
José Martí International Airport,HAV,CU,Havana,large_airport,22.989200592041016,-82.40910339355469
Frank Pais International Airport,HOG,CU,Holguin,large_airport,20.785148,-76.315526
Kawama Airport,VRO,CU,Santa Marta,medium_airport,23.124001,-81.301598
Orestes Acosta Airport,MOA,CU,Moa,medium_airport,20.653900146484375,-74.92220306396484
Sierra Maestra International Airport,MZO,CU,Manzanillo,medium_airport,20.288605,-77.087545
Rafael Cabrera Airport,GER,CU,Nueva Gerona,medium_airport,21.834699630737305,-82.78379821777344
Playa Baracoa Airport,UPB,CU,Havana,medium_airport,23.032801,-82.579399
Abel Santamaria International Airport,SNU,CU,Santa Clara,large_airport,22.492215,-79.943119
San Julián Air Base,SNJ,CU,Sandino,medium_airport,22.100525,-84.157376
Siguanea Airport,SZJ,CU,Isla de la Juventud,medium_airport,21.6425,-82.955101
Alberto Delgado Airport,TND,CU,Trinidad,medium_airport,21.7883,-79.9972
Juan Gualberto Gomez International Airport,VRA,CU,Matanzas,large_airport,23.034401,-81.435303
Hermanos Ameijeiras Airport,VTU,CU,Las Tunas,medium_airport,20.9876,-76.935799
Charles Kirkconnell International Airport,CYB,KY,West End,medium_airport,19.687,-79.882797
Edward Bodden Little Cayman Airfield,LYB,KY,Blossom Village,medium_airport,19.660161,-80.088826
Owen Roberts International Airport,GCM,KY,George Town,large_airport,19.292801,-81.357697
Clarence A. Bain Airport,MAY,BS,Mangrove Cay,medium_airport,24.287701,-77.684601
Andros Town Airport,ASD,BS,Andros Town,medium_airport,24.697901,-77.795601
Congo Town Airport,TZN,BS,Andros,medium_airport,24.158701,-77.589798
Leonard M. Thompson International Airport,MHH,BS,Marsh Harbour,medium_airport,26.510711,-77.084262
San Andros Airport,SAQ,BS,Andros Island,medium_airport,25.053800582885746,-78.04900360107422
Spring Point Airport,AXP,BS,Spring Point,medium_airport,22.441799,-73.970901
Treasure Cay Airport,TCB,BS,Treasure Cay,medium_airport,26.745300293,-77.3912963867
Chub Cay Airport,CCZ,BS,Chub Cay,medium_airport,25.417101,-77.880898
Great Harbour Cay Airport,GHC,BS,Bullocks Harbour,medium_airport,25.7383,-77.840103
South Bimini Airport,BIM,BS,South Bimini,medium_airport,25.6998996735,-79.2647018433
Arthur's Town Airport,ATC,BS,Arthur's Town,medium_airport,24.6294,-75.673797
New Bight Airport,TBI,BS,Cat Island,medium_airport,24.3153,-75.452301
Colonel Hill Airport,CRI,BS,Colonel Hill,medium_airport,22.7456,-74.182404
Exuma International Airport,GGT,BS,Moss Town,medium_airport,23.562599,-75.877998
North Eleuthera Airport,ELH,BS,North Eleuthera,medium_airport,25.475823,-76.680784
Governor's Harbour Airport,GHB,BS,Governor's Harbour,medium_airport,25.2847,-76.331001
Normans Cay Airport,NMC,BS,Normans Cay,medium_airport,24.594299,-76.820198
Rock Sound International Airport,RSD,BS,Rock Sound,medium_airport,24.89165,-76.177602
Staniel Cay Airport,TYM,BS,Staniel Cay,medium_airport,24.1691,-76.439102
Grand Bahama International Airport,FPO,BS,Freeport,large_airport,26.557996,-78.695583
Inagua Airport,IGA,BS,Matthew Town,medium_airport,20.975,-73.666901
Deadman's Cay Airport,LGI,BS,Deadman's Cay,medium_airport,23.1790008545,-75.09359741210001
Stella Maris Airport,SML,BS,Stella Maris,medium_airport,23.582317,-75.268621
Mayaguana Airport,MYG,BS,Abraham Bay Settlement,medium_airport,22.379499,-73.013494
Lynden Pindling International Airport,NAS,BS,Nassau,large_airport,25.039,-77.466202
Duncan Town Airport,DCT,BS,Duncan Town,medium_airport,22.181801,-75.7295
San Salvador International Airport,ZSA,BS,San Salvador,large_airport,24.063041,-74.523233
Philip S. W. Goldson International Airport,BZE,BZ,Belize City,large_airport,17.539951,-88.303556
Placencia Airport,PLJ,BZ,Placencia,medium_airport,16.536957,-88.361511
Rarotonga International Airport,RAR,CK,Avarua,large_airport,-21.2027,-159.806
Nadi International Airport,NAN,FJ,Nadi,large_airport,-17.761822,177.437843
Nausori International Airport,SUV,FJ,Nausori,large_airport,-18.044226,178.561486
Labasa Airport,LBS,FJ,Labasa,medium_airport,-16.4667,179.339996
Fua'amotu International Airport,TBU,TO,Nuku'alofa,large_airport,-21.241438,-175.149164
Lifuka Island Airport,HPA,TO,Lifuka,medium_airport,-19.777000427246097,-174.34100341796875
Vava'u International Airport,VAV,TO,Vava'u Island,large_airport,-18.5853,-173.962006
Port Harcourt City Airport / Port Harcourt Air Force Base,PHG,NG,Port Harcourt,medium_airport,4.846111,7.021389
Funafuti International Airport,FUN,TV,Funafuti,medium_airport,-8.523885,179.196976
Bonriki International Airport,TRW,KI,South Tarawa,large_airport,1.38164,173.147003
Tabiteuea North Airport,TBF,KI,,medium_airport,-1.22447,174.776001
Niue International Airport,IUE,NU,Alofi,medium_airport,-19.080109,-169.923493
Ninglang Luguhu Airport,NLH,CN,Ninglang,medium_airport,27.5403,100.7593
Hihifo Airport,WLS,WF,Wallis Island,large_airport,-13.239445,-176.19865
Pokhara International Airport,PHH,NP,Pokhara,large_airport,28.1838,84.0147
Faleolo International Airport,APW,WS,Apia,large_airport,-13.83,-172.007996
Pago Pago International Airport,PPG,AS,Pago Pago,large_airport,-14.331,-170.710007
Fa'a'ā International Airport,PPT,PF,Papeete,large_airport,-17.553472,-149.606936
Rurutu Airport,RUR,PF,,medium_airport,-22.434099197387695,-151.36099243164062
Tubuai Airport,TUB,PF,,medium_airport,-23.365400314331055,-149.5240020751953
Anaa Airport,AAA,PF,Anaa,medium_airport,-17.3526,-145.509995
Fangatau Airport,FGU,PF,Fangatau,medium_airport,-15.820044,-140.888071
Tikehau Airport,TIH,PF,Tuherahera,medium_airport,-15.1196,-148.231003
Reao Airport,REA,PF,Reao,medium_airport,-18.46652,-136.43855
Fakarava Airport,FAV,PF,,medium_airport,-16.054100036621094,-145.65699768066406
Manihi Airport,XMH,PF,,medium_airport,-14.436800003051758,-146.07000732421875
Totegegie Airport,GMR,PF,,medium_airport,-23.07990074157715,-134.88999938964844
Kaukura Airport,KKR,PF,Raitahiti,medium_airport,-15.6633,-146.884995
Makemo Airport,MKP,PF,Makemo,medium_airport,-16.5839,-143.658005
Takapoto Airport,TKP,PF,,medium_airport,-14.709500312805176,-145.24600219726562
Arutua Airport,AXR,PF,,medium_airport,-15.248299598693848,-146.61700439453125
